2018-10-22 13:37:17,162 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tonsr:wxpt-website:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/wxpt-website/pom.xml.
2018-10-22 13:37:17,183 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tonsr:wxpt-config:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/wxpt-config/pom.xml.
2018-10-22 13:37:17,236 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tonsr:wxpt-controller:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/wxpt-controller/pom.xml.
2018-10-22 13:37:17,257 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tonsr:wxpt-model:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/wxpt-model/pom.xml.
2018-10-22 13:37:17,280 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tonsr:wxpt-service:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/wxpt-service/pom.xml.
2018-10-22 13:37:17,395 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tonsr:wxpt-website:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/wxpt-website/pom.xml.
2018-10-22 13:37:17,705 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:17,708 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-22 13:37:17,709 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:17,710 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-config/src/test/resources
2018-10-22 13:37:17,716 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-10-22 13:37:17,716 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-controller/src/main/resources
2018-10-22 13:37:17,717 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-10-22 13:37:17,717 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-controller/src/test/resources
2018-10-22 13:37:17,724 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:17,724 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-model/src/main/resources
2018-10-22 13:37:17,725 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:17,725 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-model/src/test/resources
2018-10-22 13:37:17,732 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:17,733 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-22 13:37:17,734 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:17,734 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-service/src/test/resources
2018-10-22 13:37:17,740 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:17,740 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-website/src/main/resources
2018-10-22 13:37:17,742 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:17,742 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-website/src/test/resources
2018-10-22 13:37:34,871 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.demo:comm-stage:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/comm-stage/pom.xml.
2018-10-22 13:37:34,880 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.demo:comm-db:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/comm-stage/comm-db/pom.xml.
2018-10-22 13:37:34,942 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.demo:comm-plugin:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/comm-stage/comm-plugin/pom.xml.
2018-10-22 13:37:34,950 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tonsr:wxpt-service:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/wxpt-service/pom.xml.
2018-10-22 13:37:35,142 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /comm-plugin/src/main/java
2018-10-22 13:37:35,142 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /comm-plugin/src/main/resources
2018-10-22 13:37:35,143 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /comm-plugin/src/test/java
2018-10-22 13:37:35,168 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /comm-db/src/main/java
2018-10-22 13:37:35,168 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /comm-db/src/main/resources
2018-10-22 13:37:35,168 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /comm-db/src/test/java
2018-10-22 13:37:35,196 [Worker-5] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Project import completed 0 sec
2018-10-22 13:37:35,244 [Worker-1] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-10-22 13:37:35,245 [Worker-1] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2018-10-22 13:37:35,463 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.demo:comm-plugin:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/comm-stage/comm-plugin/pom.xml.
